,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait
2742,227.6233,1.0767,1.06,0.3,0.3833,27.86,36.16,0.7767,0.6767,72.14,63.84,0.3933,36.53,control,control1,0.5341750000000001
2743,228.7133,1.09,1.0833,0.3433,0.3933,31.5,36.31,0.7467,0.69,68.5,63.69,0.3533,32.42,control,control1,0.5433250000000001
2744,229.7867,1.0733,1.08,0.3667,0.3833,34.16,35.49,0.7067,0.6967,65.84,64.51,0.3233,30.12,control,control1,0.5383249999999999
2745,230.8367,1.05,1.0467,0.3367,0.3767,32.06,35.99,0.7133,0.67,67.94,64.01,0.3367,32.06,control,control1,0.5241750000000001
2746,231.9167,1.08,1.08,0.3733,0.3667,34.57,33.95,0.7067,0.7133,65.43,66.05,0.34,31.48,control,control1,0.54
2747,232.9433,1.0267,1.05,0.3267,0.3767,31.82,35.87,0.7,0.6733,68.18,64.13,0.3233,31.49,control,control1,0.5191749999999999
2748,234.0033,1.06,1.0433,0.33,0.38,31.13,36.42,0.73,0.6633,68.87,63.58,0.35,33.02,control,control1,0.525825
2749,235.0733,1.07,1.0533,0.36,0.3833,33.64,36.39,0.71,0.67,66.36,63.61,0.3267,30.53,control,control1,0.530825
2750,236.1233,1.05,1.0733,0.3233,0.3833,30.79,35.71,0.7267,0.69,69.21,64.29,0.3433,32.7,control,control1,0.530825
2751,237.1867,1.0633,1.0733,0.3133,0.39,29.47,36.34,0.75,0.6833,70.53,63.66,0.36,33.86,control,control1,0.5341499999999999
2752,238.2233,1.0367,1.0233,0.3433,0.3633,33.12,35.5,0.6933,0.66,66.88,64.5,0.33,31.83,control,control1,0.515
2753,239.28,1.0567,1.0533,0.3567,0.3833,33.75,36.39,0.7,0.67,66.25,63.61,0.3167,29.97,control,control1,0.5275
2754,240.3067,1.0267,1.0367,0.3433,0.3667,33.44,35.37,0.6833,0.67,66.56,64.63,0.3167,30.84,control,control1,0.5158499999999999
2755,241.3733,1.0667,1.0533,0.3467,0.3767,32.5,35.76,0.72,0.6767,67.5,64.24,0.3433,32.19,control,control1,0.53
2756,242.4233,1.05,1.0667,0.3267,0.3867,31.11,36.25,0.7233,0.68,68.89,63.75,0.3367,32.06,control,control1,0.529175
2757,243.4867,1.0633,1.04,0.36,0.3867,33.86,37.18,0.7033,0.6533,66.14,62.82,0.3167,29.78,control,control1,0.525825
2758,244.51,1.0233,1.0367,0.3467,0.37,33.88,35.69,0.6767,0.6667,66.12,64.31,0.3067,29.97,control,control1,0.515
2759,245.5867,1.0767,1.0767,0.33,0.4,30.65,37.15,0.7467,0.6767,69.35,62.85,0.3467,32.2,control,control1,0.53835
2760,246.6367,1.05,1.0633,0.3167,0.38,30.16,35.74,0.7333,0.6833,69.84,64.26,0.3533,33.65,control,control1,0.5283249999999999
2761,247.7167,1.08,1.0533,0.3433,0.3867,31.79,36.71,0.7367,0.6667,68.21,63.29,0.35,32.41,control,control1,0.533325
2762,248.7967,1.08,1.07,0.3533,0.3867,32.72,36.14,0.7267,0.6833,67.28,63.86,0.34,31.48,control,control1,0.5375000000000001
2763,249.8533,1.0567,1.08,0.3367,0.3933,31.86,36.42,0.72,0.6867,68.14,63.58,0.3267,30.91,control,control1,0.5341750000000001
2764,250.8967,1.0433,1.0567,0.3333,0.3933,31.95,37.22,0.71,0.6633,68.05,62.78,0.3167,30.35,control,control1,0.5249999999999999
2765,251.9633,1.0667,1.0367,0.3667,0.35,34.38,33.76,0.7,0.6867,65.62,66.24,0.35,32.81,control,control1,0.5258499999999999
2766,253.02,1.0567,1.0733,0.33,0.3833,31.23,35.71,0.7267,0.69,68.77,64.29,0.3433,32.49,control,control1,0.5325
2767,254.11,1.09,1.0767,0.35,0.3867,32.11,35.91,0.74,0.69,67.89,64.09,0.3533,32.42,control,control1,0.541675
2768,255.2067,1.0967,1.1,0.3667,0.4,33.43,36.36,0.73,0.7,66.57,63.64,0.33,30.09,control,control1,0.549175
2769,256.27,1.0633,1.06,0.3167,0.3767,29.78,35.53,0.7467,0.6833,70.22,64.47,0.37,34.8,control,control1,0.530825
2770,257.3633,1.0933,1.0733,0.37,0.3833,33.84,35.71,0.7233,0.69,66.16,64.29,0.34,31.1,control,control1,0.54165
2771,258.51,1.1467,1.1433,0.3367,0.4167,29.36,36.44,0.81,0.7267,70.64,63.56,0.3933,34.3,control,control1,0.5725
2772,259.5767,1.0667,1.1233,0.23,0.3567,21.56,31.75,0.8367,0.7667,78.44,68.25,0.48,45.0,control,control1,0.5475
2773,260.8033,1.2267,1.1767,0.3267,0.4367,26.63,37.11,0.9,0.74,73.37,62.89,0.4633,37.77,control,control1,0.60085
2774,261.94,1.1367,1.14,0.3267,0.4133,28.74,36.26,0.81,0.7267,71.26,63.74,0.3967,34.9,control,control1,0.569175
2775,263.0367,1.0967,1.0867,0.35,0.38,31.91,34.97,0.7467,0.7067,68.09,65.03,0.3667,33.43,control,control1,0.54585
2776,264.1567,1.12,1.1167,0.38,0.3933,33.93,35.22,0.74,0.7233,66.07,64.78,0.3467,30.95,control,control1,0.559175
2777,265.26,1.1033,1.1267,0.36,0.4033,32.63,35.8,0.7433,0.7233,67.37,64.2,0.34,30.82,control,control1,0.5575
2778,266.3533,1.0933,1.1,0.3367,0.3933,30.79,35.76,0.7567,0.7067,69.21,64.24,0.3633,33.23,control,control1,0.548325
2779,267.41,1.0567,1.0533,0.3667,0.3733,34.7,35.44,0.69,0.68,65.3,64.56,0.3167,29.97,control,control1,0.5275
2780,268.45,1.04,1.0767,0.3067,0.3833,29.49,35.6,0.7333,0.6933,70.51,64.4,0.35,33.65,control,control1,0.529175
2781,269.5433,1.0933,1.0533,0.36,0.3767,32.93,35.76,0.7333,0.6767,67.07,64.24,0.3567,32.62,control,control1,0.53665
2782,270.67,1.1267,1.0967,0.3967,0.3967,35.21,36.17,0.73,0.7,64.79,63.83,0.3333,29.59,control,control1,0.55585
2783,271.7867,1.1167,1.1267,0.39,0.41,34.93,36.39,0.7267,0.7167,65.07,63.61,0.3167,28.36,control,control1,0.5608500000000001
2784,272.84,1.0533,1.1033,0.3567,0.4,33.86,36.25,0.6967,0.7033,66.14,63.75,0.2967,28.16,control,control1,0.53915
2785,273.92,1.08,1.0333,0.3833,0.3767,35.49,36.45,0.6967,0.6567,64.51,63.55,0.32,29.63,control,control1,0.528325
2786,274.9833,1.0633,1.0933,0.3067,0.4,28.84,36.59,0.7567,0.6933,71.16,63.41,0.3567,33.54,control,control1,0.53915
2787,276.0267,1.0433,1.0667,0.3033,0.3867,29.07,36.25,0.74,0.68,70.93,63.75,0.3533,33.87,control,control1,0.5275
2788,277.1167,1.09,1.06,0.3533,0.3533,32.42,33.33,0.7367,0.7067,67.58,66.67,0.3833,35.17,control,control1,0.5375000000000001
2789,278.21,1.0933,1.0767,0.3767,0.3933,34.45,36.53,0.7167,0.6833,65.55,63.47,0.3233,29.57,control,control1,0.5425
2790,279.2833,1.0733,1.0967,0.37,0.3933,34.47,35.87,0.7033,0.7033,65.53,64.13,0.31,28.88,control,control1,0.5425
2791,280.35,1.0667,1.0567,0.3733,0.3867,35.0,36.59,0.6933,0.67,65.0,63.41,0.3067,28.75,control,control1,0.53085
2792,281.41,1.06,1.0767,0.3633,0.39,34.28,36.22,0.6967,0.6867,65.72,63.78,0.3067,28.93,control,control1,0.5341750000000001
2793,282.5033,1.0933,1.0633,0.3767,0.3933,34.45,36.99,0.7167,0.67,65.55,63.01,0.3233,29.57,control,control1,0.53915
2794,283.5833,1.08,1.11,0.31,0.3967,28.7,35.74,0.77,0.7133,71.3,64.26,0.3733,34.57,control,control1,0.5475000000000001
2795,284.6367,1.0533,1.0533,0.3533,0.35,33.54,33.23,0.7,0.7033,66.46,66.77,0.35,33.23,control,control1,0.52665
2796,285.7467,1.11,1.0733,0.3967,0.37,35.74,34.47,0.7133,0.7033,64.26,65.53,0.3433,30.93,control,control1,0.545825
2797,286.8133,1.0667,1.0967,0.3333,0.3667,31.25,33.43,0.7333,0.73,68.75,66.57,0.3667,34.38,control,control1,0.54085
2798,287.8867,1.0733,1.0767,0.3633,0.3667,33.85,34.06,0.71,0.71,66.15,65.94,0.3433,31.99,control,control1,0.5375
2799,288.96,1.0733,1.0667,0.36,0.3633,33.54,34.06,0.7133,0.7033,66.46,65.94,0.35,32.61,control,control1,0.5349999999999999
2800,290.02,1.06,1.0633,0.3567,0.3867,33.65,36.36,0.7033,0.6767,66.35,63.64,0.3167,29.87,control,control1,0.530825
2801,291.12,1.1,1.0767,0.38,0.3967,34.55,36.84,0.72,0.68,65.45,63.16,0.3233,29.39,control,control1,0.5441750000000001
2802,292.1967,1.0767,1.0867,0.3733,0.3633,34.67,33.44,0.7033,0.7233,65.33,66.56,0.34,31.58,control,control1,0.54085
2803,293.2967,1.1,1.0933,0.3567,0.4033,32.42,36.89,0.7433,0.69,67.58,63.11,0.34,30.91,control,control1,0.548325
2804,294.3967,1.1,1.1,0.35,0.37,31.82,33.64,0.75,0.73,68.18,66.36,0.38,34.55,control,control1,0.55
2805,295.4767,1.08,1.0667,0.37,0.3367,34.26,31.56,0.71,0.73,65.74,68.44,0.3733,34.57,control,control1,0.536675
2806,296.5133,1.0367,1.09,0.3267,0.3933,31.51,36.09,0.71,0.6967,68.49,63.91,0.3167,30.55,control,control1,0.531675
2807,297.56,1.0467,1.0367,0.3433,0.35,32.8,33.76,0.7033,0.6867,67.2,66.24,0.3533,33.76,control,control1,0.52085
2808,298.6,1.04,1.0467,0.3167,0.3867,30.45,36.94,0.7233,0.66,69.55,63.06,0.3367,32.37,control,control1,0.521675
2809,21.7667,1.17,1.1867,0.46,0.4667,39.32,39.33,0.71,0.72,60.68,60.67,0.2433,20.8,control,control2,0.589175
2810,22.93,1.1633,1.15,0.46,0.4533,39.54,39.42,0.7033,0.6967,60.46,60.58,0.25,21.49,control,control2,0.578325
2811,24.12,1.19,1.19,0.4567,0.47,38.38,39.5,0.7333,0.72,61.62,60.5,0.2633,22.13,control,control2,0.595
2812,25.3233,1.2033,1.1833,0.47,0.4667,39.06,39.44,0.7333,0.7167,60.94,60.56,0.2667,22.16,control,control2,0.59665
2813,26.4833,1.16,1.18,0.46,0.4467,39.66,37.85,0.7,0.7333,60.34,62.15,0.2533,21.84,control,control2,0.585
2814,27.6267,1.1433,1.1633,0.4533,0.4567,39.65,39.26,0.69,0.7067,60.35,60.74,0.2333,20.41,control,control2,0.57665
2815,28.7933,1.1667,1.15,0.4667,0.4467,40.0,38.84,0.7,0.7033,60.0,61.16,0.2533,21.71,control,control2,0.579175
2816,29.9433,1.15,1.1733,0.4467,0.4667,38.84,39.77,0.7033,0.7067,61.16,60.23,0.2367,20.58,control,control2,0.5808249999999999
2817,31.08,1.1367,1.1267,0.4567,0.44,40.18,39.05,0.68,0.6867,59.82,60.95,0.24,21.11,control,control2,0.56585
2818,32.2067,1.1267,1.1333,0.44,0.4367,39.05,38.53,0.6867,0.6967,60.95,61.47,0.25,22.19,control,control2,0.565
2819,33.35,1.1433,1.14,0.46,0.4433,40.23,38.89,0.6833,0.6967,59.77,61.11,0.24,20.99,control,control2,0.5708249999999999
2820,34.5033,1.1533,1.1467,0.47,0.4567,40.75,39.83,0.6833,0.69,59.25,60.17,0.2267,19.65,control,control2,0.575
2821,35.6367,1.1333,1.1333,0.4633,0.4533,40.88,40.0,0.67,0.68,59.12,60.0,0.2167,19.12,control,control2,0.56665
2822,36.7933,1.1567,1.1467,0.4633,0.45,40.06,39.24,0.6933,0.6967,59.94,60.76,0.2433,21.04,control,control2,0.57585
2823,37.9967,1.2033,1.1833,0.4767,0.4767,39.61,40.28,0.7267,0.7067,60.39,59.72,0.25,20.78,control,control2,0.59665
2824,39.2067,1.21,1.2,0.4667,0.4533,38.57,37.78,0.7433,0.7467,61.43,62.22,0.29,23.97,control,control2,0.6025
2825,40.36,1.1533,1.19,0.4467,0.4433,38.73,37.25,0.7067,0.7467,61.27,62.75,0.2633,22.83,control,control2,0.585825
2826,41.4933,1.1333,1.1333,0.4533,0.4367,40.0,38.53,0.68,0.6967,60.0,61.47,0.2433,21.47,control,control2,0.56665
2827,42.6133,1.12,1.1333,0.44,0.43,39.29,37.94,0.68,0.7033,60.71,62.06,0.25,22.32,control,control2,0.5633250000000001
2828,43.73,1.1167,1.1067,0.45,0.42,40.3,37.95,0.6667,0.6867,59.7,62.05,0.2467,22.09,control,control2,0.55585
2829,44.8467,1.1167,1.1333,0.44,0.4367,39.4,38.53,0.6767,0.6967,60.6,61.47,0.24,21.49,control,control2,0.5625
2830,45.97,1.1233,1.12,0.45,0.44,40.06,39.29,0.6733,0.68,59.94,60.71,0.2333,20.77,control,control2,0.560825
2831,47.09,1.12,1.12,0.44,0.4433,39.29,39.58,0.68,0.6767,60.71,60.42,0.2367,21.13,control,control2,0.56
2832,48.22,1.13,1.1233,0.4567,0.44,40.41,39.17,0.6733,0.6833,59.59,60.83,0.2333,20.65,control,control2,0.563325
2833,49.3267,1.1067,1.1233,0.4433,0.44,40.06,39.17,0.6633,0.6833,59.94,60.83,0.2233,20.18,control,control2,0.5575
2834,50.4133,1.0867,1.1033,0.4167,0.43,38.34,38.97,0.67,0.6733,61.66,61.03,0.24,22.09,control,control2,0.5475
2835,51.5667,1.1533,1.1267,0.46,0.4533,39.88,40.24,0.6933,0.6733,60.12,59.76,0.24,20.81,control,control2,0.5700000000000001
2836,52.7167,1.15,1.1333,0.47,0.46,40.87,40.59,0.68,0.6733,59.13,59.41,0.22,19.13,control,control2,0.5708249999999999
2837,53.8567,1.14,1.1433,0.4667,0.4567,40.94,39.94,0.6733,0.6867,59.06,60.06,0.2167,19.01,control,control2,0.5708249999999999
2838,55.0067,1.15,1.15,0.4667,0.45,40.58,39.13,0.6833,0.7,59.42,60.87,0.2333,20.29,control,control2,0.575
2839,56.15,1.1433,1.1333,0.4633,0.4433,40.52,39.12,0.68,0.69,59.48,60.88,0.2367,20.7,control,control2,0.56915
2840,57.28,1.13,1.17,0.4333,0.45,38.35,38.46,0.6967,0.72,61.65,61.54,0.2467,21.83,control,control2,0.575
2841,58.4267,1.1467,1.1167,0.4633,0.44,40.41,39.4,0.6833,0.6767,59.59,60.6,0.2433,21.22,control,control2,0.56585
2842,59.5467,1.12,1.1233,0.45,0.43,40.18,38.28,0.67,0.6933,59.82,61.72,0.24,21.43,control,control2,0.560825
2843,60.7233,1.1767,1.1533,0.4633,0.4467,39.38,38.73,0.7133,0.7067,60.62,61.27,0.2667,22.66,control,control2,0.5825
2844,61.9367,1.2133,1.17,0.5,0.4533,41.21,38.75,0.7133,0.7167,58.79,61.25,0.26,21.43,control,control2,0.595825
2845,63.1167,1.18,1.2367,0.4167,0.4667,35.31,37.74,0.7633,0.77,64.69,62.26,0.2967,25.14,control,control2,0.6041749999999999
2846,64.47,1.3533,1.1933,0.5433,0.4633,40.15,38.83,0.81,0.73,59.85,61.17,0.3467,25.62,control,control2,0.6366499999999999
2847,65.94,1.47,1.5133,0.54,0.5533,36.73,36.56,0.93,0.96,63.27,63.44,0.3767,25.62,control,control2,0.745825
2848,67.1633,1.2233,1.3133,0.48,0.48,39.24,36.55,0.7433,0.8333,60.76,63.45,0.2633,21.53,control,control2,0.63415
2849,68.3733,1.21,1.1867,0.51,0.4567,42.15,38.48,0.7,0.73,57.85,61.52,0.2433,20.11,control,control2,0.599175
2850,69.5467,1.1733,1.2433,0.43,0.5033,36.65,40.48,0.7433,0.74,63.35,59.52,0.24,20.45,control,control2,0.60415
2851,70.8633,1.3167,1.2633,0.4833,0.5167,36.71,40.9,0.8333,0.7467,63.29,59.1,0.3167,24.05,control,control2,0.645
2852,72.0567,1.1933,1.2367,0.4667,0.48,39.11,38.81,0.7267,0.7567,60.89,61.19,0.2467,20.67,control,control2,0.6074999999999999
2853,73.22,1.1633,1.15,0.47,0.45,40.4,39.13,0.6933,0.7,59.6,60.87,0.2433,20.92,control,control2,0.578325
2854,74.3633,1.1433,1.1567,0.4533,0.4533,39.65,39.19,0.69,0.7033,60.35,60.81,0.2367,20.7,control,control2,0.575
2855,75.4967,1.1333,1.1267,0.45,0.4333,39.71,38.46,0.6833,0.6933,60.29,61.54,0.25,22.06,control,control2,0.565
2856,76.65,1.1533,1.1433,0.4567,0.4367,39.6,38.19,0.6967,0.7067,60.4,61.81,0.26,22.54,control,control2,0.5741499999999999
2857,77.8133,1.1633,1.1667,0.46,0.4433,39.54,38.0,0.7033,0.7233,60.46,62.0,0.26,22.35,control,control2,0.5825
2858,78.9733,1.16,1.1567,0.4667,0.4433,40.23,38.33,0.6933,0.7133,59.77,61.67,0.25,21.55,control,control2,0.579175
2859,80.1367,1.1633,1.1533,0.4567,0.4333,39.26,37.57,0.7067,0.72,60.74,62.43,0.2733,23.5,control,control2,0.57915
2860,81.31,1.1733,1.1967,0.4633,0.47,39.49,39.28,0.71,0.7267,60.51,60.72,0.24,20.45,control,control2,0.5925
2861,82.4633,1.1533,1.1467,0.45,0.4367,39.02,38.08,0.7033,0.71,60.98,61.92,0.2667,23.12,control,control2,0.575
2862,83.6233,1.16,1.1667,0.4467,0.4567,38.51,39.14,0.7133,0.71,61.49,60.86,0.2567,22.13,control,control2,0.5816749999999999
2863,84.79,1.1667,1.1533,0.45,0.44,38.57,38.15,0.7167,0.7133,61.43,61.85,0.2767,23.71,control,control2,0.5800000000000001
2864,85.9567,1.1667,1.1733,0.45,0.4567,38.57,38.92,0.7167,0.7167,61.43,61.08,0.26,22.29,control,control2,0.585
2865,87.1233,1.1667,1.16,0.4633,0.4533,39.71,39.08,0.7033,0.7067,60.29,60.92,0.25,21.43,control,control2,0.5816749999999999
2866,88.25,1.1267,1.1433,0.4467,0.4367,39.64,38.19,0.68,0.7067,60.36,61.81,0.2433,21.6,control,control2,0.5675
2867,89.42,1.17,1.1533,0.4567,0.45,39.03,39.02,0.7133,0.7033,60.97,60.98,0.2633,22.51,control,control2,0.5808249999999999
2868,90.5867,1.1667,1.1533,0.46,0.44,39.43,38.15,0.7067,0.7133,60.57,61.85,0.2667,22.86,control,control2,0.5800000000000001
2869,91.77,1.1833,1.1967,0.4767,0.4633,40.28,38.72,0.7067,0.7333,59.72,61.28,0.2433,20.56,control,control2,0.595
2870,92.94,1.17,1.1633,0.4767,0.47,40.74,40.4,0.6933,0.6933,59.26,59.6,0.2233,19.09,control,control2,0.583325
2871,94.1033,1.1633,1.17,0.4567,0.4533,39.26,38.75,0.7067,0.7167,60.74,61.25,0.2533,21.78,control,control2,0.583325
2872,95.29,1.1867,1.1733,0.48,0.45,40.45,38.35,0.7067,0.7233,59.55,61.65,0.2567,21.63,control,control2,0.5900000000000001
2873,96.47,1.18,1.1967,0.46,0.47,38.98,39.28,0.72,0.7267,61.02,60.72,0.25,21.19,control,control2,0.594175
2874,97.64,1.17,1.1667,0.46,0.4467,39.32,38.29,0.71,0.72,60.68,61.71,0.2633,22.51,control,control2,0.584175
2875,98.8,1.16,1.1633,0.4567,0.4433,39.37,38.11,0.7033,0.72,60.63,61.89,0.26,22.41,control,control2,0.5808249999999999
2876,99.9833,1.1833,1.1733,0.47,0.46,39.72,39.2,0.7133,0.7133,60.28,60.8,0.2533,21.41,control,control2,0.5891500000000001
2877,101.1333,1.15,1.18,0.4467,0.4567,38.84,38.7,0.7033,0.7233,61.16,61.3,0.2467,21.45,control,control2,0.5825
2878,102.25,1.1167,1.1133,0.44,0.43,39.4,38.62,0.6767,0.6833,60.6,61.38,0.2467,22.09,control,control2,0.5575
2879,103.39,1.14,1.1467,0.44,0.4433,38.6,38.66,0.7,0.7033,61.4,61.34,0.2567,22.51,control,control2,0.5716749999999999
2880,104.5767,1.1867,1.1567,0.4667,0.4533,39.33,39.19,0.72,0.7033,60.67,60.81,0.2667,22.47,control,control2,0.58585
2881,105.7467,1.17,1.17,0.4733,0.47,40.46,40.17,0.6967,0.7,59.54,59.83,0.2267,19.37,control,control2,0.585
2882,106.89,1.1433,1.1567,0.4633,0.45,40.52,38.9,0.68,0.7067,59.48,61.1,0.23,20.12,control,control2,0.575
2883,108.05,1.16,1.1367,0.4633,0.44,39.94,38.71,0.6967,0.6967,60.06,61.29,0.2567,22.13,control,control2,0.574175
2884,109.2033,1.1533,1.1767,0.4533,0.4467,39.31,37.96,0.7,0.73,60.69,62.04,0.2533,21.97,control,control2,0.5825
2885,110.35,1.1467,1.1367,0.46,0.44,40.12,38.71,0.6867,0.6967,59.88,61.29,0.2467,21.51,control,control2,0.5708500000000001
2886,111.5,1.15,1.1667,0.4433,0.4433,38.55,38.0,0.7067,0.7233,61.45,62.0,0.2633,22.9,control,control2,0.579175
2887,112.6367,1.1367,1.14,0.4467,0.44,39.3,38.6,0.69,0.7,60.7,61.4,0.25,21.99,control,control2,0.569175
2888,113.7733,1.1367,1.14,0.4533,0.4533,39.88,39.77,0.6833,0.6867,60.12,60.23,0.23,20.23,control,control2,0.569175
2889,114.9233,1.15,1.1333,0.46,0.4433,40.0,39.12,0.69,0.69,60.0,60.88,0.2467,21.45,control,control2,0.5708249999999999
2890,116.07,1.1467,1.14,0.4567,0.4433,39.83,38.89,0.69,0.6967,60.17,61.11,0.2467,21.51,control,control2,0.5716749999999999
2891,117.21,1.14,1.15,0.4467,0.4333,39.18,37.68,0.6933,0.7167,60.82,62.32,0.26,22.81,control,control2,0.5725
2892,118.3767,1.1667,1.1567,0.4533,0.4433,38.86,38.33,0.7133,0.7133,61.14,61.67,0.27,23.14,control,control2,0.5808500000000001
2893,119.5667,1.19,1.17,0.4667,0.4433,39.22,37.89,0.7233,0.7267,60.78,62.11,0.28,23.53,control,control2,0.59
2894,120.77,1.2033,1.1767,0.4833,0.4367,40.17,37.11,0.72,0.74,59.83,62.89,0.2833,23.55,control,control2,0.595
2895,123.43,2.66,1.32,0.55,0.2533,20.68,19.19,2.11,1.0667,79.32,80.81,1.8567,69.8,control,control2,0.9950000000000001
2896,124.75,1.32,1.41,0.4933,0.44,37.37,31.21,0.8267,0.97,62.63,68.79,0.3867,29.29,control,control2,0.6825
2897,125.94,1.19,1.2967,0.4533,0.4667,38.1,35.99,0.7367,0.83,61.9,64.01,0.27,22.69,control,control2,0.621675
2898,127.0833,1.1433,1.14,0.45,0.4233,39.36,37.13,0.6933,0.7167,60.64,62.87,0.27,23.62,control,control2,0.5708249999999999
2899,128.1667,1.0833,1.1267,0.4133,0.4067,38.15,36.09,0.67,0.72,61.85,63.91,0.2633,24.31,control,control2,0.5525
2900,129.3167,1.15,1.12,0.4533,0.4567,39.42,40.77,0.6967,0.6633,60.58,59.23,0.24,20.87,control,control2,0.5675
2901,130.4033,1.0867,1.1167,0.4267,0.43,39.26,38.51,0.66,0.6867,60.74,61.49,0.23,21.17,control,control2,0.5508500000000001
2902,131.5267,1.1233,1.0833,0.4567,0.4133,40.65,38.15,0.6667,0.67,59.35,61.85,0.2533,22.55,control,control2,0.55165
2903,132.64,1.1133,1.1267,0.44,0.42,39.52,37.28,0.6733,0.7067,60.48,62.72,0.2533,22.75,control,control2,0.56
2904,133.7833,1.1433,1.1267,0.4467,0.4167,39.07,36.98,0.6967,0.71,60.93,63.02,0.28,24.49,control,control2,0.5675
2905,134.8967,1.1133,1.1467,0.4267,0.43,38.32,37.5,0.6867,0.7167,61.68,62.5,0.2567,23.05,control,control2,0.565
2906,136.03,1.1333,1.1067,0.44,0.42,38.82,37.95,0.6933,0.6867,61.18,62.05,0.2733,24.12,control,control2,0.56
2907,137.1533,1.1233,1.14,0.4133,0.4233,36.8,37.13,0.71,0.7167,63.2,62.87,0.2867,25.52,control,control2,0.565825
2908,138.2733,1.12,1.1167,0.4433,0.4167,39.58,37.31,0.6767,0.7,60.42,62.69,0.26,23.21,control,control2,0.559175
2909,139.4067,1.1333,1.1,0.4367,0.3967,38.53,36.06,0.6967,0.7033,61.47,63.94,0.3,26.47,control,control2,0.558325
2910,140.5233,1.1167,1.1467,0.43,0.4133,38.51,36.05,0.6867,0.7333,61.49,63.95,0.2733,24.48,control,control2,0.56585
2911,141.6333,1.11,1.13,0.4167,0.4267,37.54,37.76,0.6933,0.7033,62.46,62.24,0.2667,24.02,control,control2,0.56
2912,142.7533,1.12,1.1,0.44,0.4167,39.29,37.88,0.68,0.6833,60.71,62.12,0.2633,23.51,control,control2,0.555
2913,143.86,1.1067,1.12,0.4333,0.4233,39.16,37.8,0.6733,0.6967,60.84,62.2,0.25,22.59,control,control2,0.556675
2914,144.98,1.12,1.1,0.44,0.41,39.29,37.27,0.68,0.69,60.71,62.73,0.27,24.11,control,control2,0.555
2915,146.1367,1.1567,1.16,0.4367,0.44,37.75,37.93,0.72,0.72,62.25,62.07,0.28,24.21,control,control2,0.579175
2916,147.28,1.1433,1.1367,0.4433,0.4433,38.78,39.0,0.7,0.6933,61.22,61.0,0.2567,22.45,control,control2,0.5700000000000001
2917,148.42,1.14,1.15,0.4367,0.4367,38.3,37.97,0.7033,0.7133,61.7,62.03,0.2667,23.39,control,control2,0.5725
2918,149.53,1.11,1.1167,0.4267,0.42,38.44,37.61,0.6833,0.6967,61.56,62.39,0.2633,23.72,control,control2,0.556675
2919,150.67,1.14,1.12,0.44,0.42,38.6,37.5,0.7,0.7,61.4,62.5,0.28,24.56,control,control2,0.565
2920,151.7867,1.1167,1.1333,0.4267,0.4233,38.21,37.35,0.69,0.71,61.79,62.65,0.2667,23.88,control,control2,0.5625
2921,152.9267,1.14,1.1433,0.4333,0.43,38.01,37.61,0.7067,0.7133,61.99,62.39,0.2767,24.27,control,control2,0.5708249999999999
2922,154.05,1.1233,1.1233,0.42,0.4167,37.39,37.09,0.7033,0.7067,62.61,62.91,0.2867,25.52,control,control2,0.56165
2923,155.1833,1.1333,1.1333,0.4333,0.4233,38.24,37.35,0.7,0.71,61.76,62.65,0.2767,24.41,control,control2,0.56665
2924,156.3033,1.12,1.1167,0.4233,0.4167,37.8,37.31,0.6967,0.7,62.2,62.69,0.28,25.0,control,control2,0.559175
2925,157.4467,1.1433,1.1433,0.4433,0.4333,38.78,37.9,0.7,0.71,61.22,62.1,0.2667,23.32,control,control2,0.57165
2926,158.5433,1.0967,1.0967,0.4267,0.4,38.91,36.47,0.67,0.6967,61.09,63.53,0.27,24.62,control,control2,0.54835
2927,159.67,1.1267,1.1067,0.4433,0.41,39.35,37.05,0.6833,0.6967,60.65,62.95,0.2733,24.26,control,control2,0.55835
2928,160.7967,1.1267,1.14,0.4367,0.42,38.76,36.84,0.69,0.72,61.24,63.16,0.27,23.96,control,control2,0.566675
2929,161.93,1.1333,1.14,0.44,0.4333,38.82,38.01,0.6933,0.7067,61.18,61.99,0.26,22.94,control,control2,0.568325
2930,163.04,1.11,1.13,0.4367,0.4433,39.34,39.23,0.6733,0.6867,60.66,60.77,0.23,20.72,control,control2,0.56
2931,164.1967,1.1567,1.1167,0.4533,0.43,39.19,38.51,0.7033,0.6867,60.81,61.49,0.2733,23.63,control,control2,0.56835
2932,165.34,1.1433,1.1533,0.4533,0.45,39.65,39.02,0.69,0.7033,60.35,60.98,0.24,20.99,control,control2,0.5741499999999999
2933,166.4567,1.1167,1.1333,0.4333,0.4333,38.81,38.24,0.6833,0.7,61.19,61.76,0.25,22.39,control,control2,0.5625
2934,167.5633,1.1067,1.1133,0.4167,0.4133,37.65,37.13,0.69,0.7,62.35,62.87,0.2767,25.0,control,control2,0.5549999999999999
2935,168.69,1.1267,1.1467,0.4167,0.4467,36.98,38.95,0.71,0.7,63.02,61.05,0.2633,23.37,control,control2,0.56835
